brand,title,price,rating,reviews,link,image,badge,scraped_at
razer,"PCSpecialist Master PC Gamer - Intel Core i7-14700KF 5.60 GHz 20-Core, 32 Go DDR5 RAM, 16 Go GEFORCE RTX 5080, 2 to M.2 SSD, Windows 11",2999.0,"5,0 sur 5 étoiles, détails de l’évaluation",(1),https://www.amazon.fr/sspa/click?ie=UTF8&spc=MToxNDQ0ODQwNzYwMTIwOTM5OjE3Nzc5MDkzNzE6c3BfbXRmOjMwMDc2ODkwMDYyNDIzMjo6MDo6&url=%2FPCSpecialist-Master-PC-Gamer-i7-14700KF%2Fdp%2FB0FHWNYXVG%2Fref%3Dsr_1_209_sspa%3Fdib%3DeyJ2IjoiMSJ9.ixo-IR47Q0SvgIitqWlRgmSVshUz3bowhqD3_4_UlWcOxlYGNUNuhFPsQktesWeGtCM01Fa7WPO0HjNy83dTkah_ygxDnHOtM-Tc4QrAsIxNFoKMYy8aEn5jYJy6NJSHupk13zTUN0f_SvWoqnB6eP4rfvBH3ydU542xoyBYc9FqJSqjS4dJMxTmds9wGW1RvR7dvKqV6FrKCol8UUmGRATzEjAUqWUywnk2HgsvrWL9tkZADe-Jyd7PA1IgsfzDgqIagIl1roHE8cEOy2LNvIqSHH_lUY6Vvogsz2937hA.5mrMC1P0OuAD5Mtjpn4OEkMDGrlVzk0Nt3_OhYAfURE%26dib_tag%3Dse%26keywords%3Drazer%26qid%3D1777909371%26aref%3DU8GM71Q540%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=U8GM71Q540&sp_cr=ZAZ,https://m.media-amazon.com/images/I/71xCW09gvFL._AC_UL320_.jpg,nan,2026-05-04T17:42:57.241453
razer,"Innex Cube Caméra de Visioconférence à 360 Degrés avec Modes d'Affichage IA, Deux Micros Omnidirectionnels, Télécommande, Webcam 4K Plug and Play pour Zoom, Microsoft Teams, Salle de Réunion",499.0,"4,0 sur 5 étoiles, détails de l’évaluation",(10),https://www.amazon.fr/sspa/click?ie=UTF8&spc=MToxNDQ0ODQwNzYwMTIwOTM5OjE3Nzc5MDkzNzE6c3BfbXRmOjIwMDg0NjU0NTM3Nzk4OjowOjo&url=%2FInnex-Cube-panoramique-vid%25C3%25A9oconf%25C3%25A9rence-inclinaison%2Fdp%2FB0B6HR1WN2%2Fref%3Dsr_1_210_sspa%3Fdib%3DeyJ2IjoiMSJ9.ixo-IR47Q0SvgIitqWlRgmSVshUz3bowhqD3_4_UlWcOxlYGNUNuhFPsQktesWeGtCM01Fa7WPO0HjNy83dTkah_ygxDnHOtM-Tc4QrAsIxNFoKMYy8aEn5jYJy6NJSHupk13zTUN0f_SvWoqnB6eP4rfvBH3ydU542xoyBYc9FqJSqjS4dJMxTmds9wGW1RvR7dvKqV6FrKCol8UUmGRATzEjAUqWUywnk2HgsvrWL9tkZADe-Jyd7PA1IgsfzDgqIagIl1roHE8cEOy2LNvIqSHH_lUY6Vvogsz2937hA.5mrMC1P0OuAD5Mtjpn4OEkMDGrlVzk0Nt3_OhYAfURE%26dib_tag%3Dse%26keywords%3Drazer%26qid%3D1777909371%26aref%3D4JP2T3A8IH%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=4JP2T3A8IH&sp_cr=ZAZ,https://m.media-amazon.com/images/I/715ifVQB1wL._AC_UL320_.jpg,nan,2026-05-04T17:42:57.241453
razer,"zealsound Microphone USB Gaming- Micro à Condensateur pour iPhone/PC/Mac/PS4&PS5, Micro Streaming/Youtube/Podcast, Bouton Muet/Gain/Echo, Bras Inclus - Kit Complet pour Enregistrement K66 avec Boom",56.99,"4,2 sur 5 étoiles, détails de l’évaluation",(558),https://www.amazon.fr/sspa/click?ie=UTF8&spc=MToxNDQ0ODQwNzYwMTIwOTM5OjE3Nzc5MDkzNzE6c3BfbXRmOjMwMDg3NDU2Mjg0MzQzMjo6MDo6&url=%2FMicrophone-Condensateur-Smartphone-Adaptateur-Enregistrement%2Fdp%2FB0BK84XP9K%2Fref%3Dsr_1_211_sspa%3Fdib%3DeyJ2IjoiMSJ9.ixo-IR47Q0SvgIitqWlRgmSVshUz3bowhqD3_4_UlWcOxlYGNUNuhFPsQktesWeGtCM01Fa7WPO0HjNy83dTkah_ygxDnHOtM-Tc4QrAsIxNFoKMYy8aEn5jYJy6NJSHupk13zTUN0f_SvWoqnB6eP4rfvBH3ydU542xoyBYc9FqJSqjS4dJMxTmds9wGW1RvR7dvKqV6FrKCol8UUmGRATzEjAUqWUywnk2HgsvrWL9tkZADe-Jyd7PA1IgsfzDgqIagIl1roHE8cEOy2LNvIqSHH_lUY6Vvogsz2937hA.5mrMC1P0OuAD5Mtjpn4OEkMDGrlVzk0Nt3_OhYAfURE%26dib_tag%3Dse%26keywords%3Drazer%26qid%3D1777909371%26aref%3DmP369KzKzO%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=mP369KzKzO&sp_cr=ZAZ,https://m.media-amazon.com/images/I/71aAsc0WQkL._AC_UL320_.jpg,nan,2026-05-04T17:42:57.257861
razer,"Razer BlackWidow V3 Pro (Green Switch) – Clavier de Jeu mécanique sans Fil (commutateurs mécaniques à cliquer, RVB Chrome, Repose-Poignets, Bluetooth, USB-C) QWERTZ DE-Layout | Noir",182.98,"4,2 sur 5 étoiles, détails de l’évaluation",(440),https://www.amazon.fr/BlackWidow-Pro-Green-Switch-Disposition/dp/B08GCT1LPB/ref=sr_1_212?dib=eyJ2IjoiMSJ9.ixo-IR47Q0SvgIitqWlRgmSVshUz3bowhqD3_4_UlWcOxlYGNUNuhFPsQktesWeGtCM01Fa7WPO0HjNy83dTkah_ygxDnHOtM-Tc4QrAsIxNFoKMYy8aEn5jYJy6NJSHupk13zTUN0f_SvWoqnB6eP4rfvBH3ydU542xoyBYc9FqJSqjS4dJMxTmds9wGW1RvR7dvKqV6FrKCol8UUmGRATzEjAUqWUywnk2HgsvrWL9tkZADe-Jyd7PA1IgsfzDgqIagIl1roHE8cEOy2LNvIqSHH_lUY6Vvogsz2937hA.5mrMC1P0OuAD5Mtjpn4OEkMDGrlVzk0Nt3_OhYAfURE&dib_tag=se&keywords=razer&qid=1777909371,https://m.media-amazon.com/images/I/71Y6IS7D9ZL._AC_UL320_.jpg,nan,2026-05-04T17:42:57.257861
razer,"Razer DeathStalker V2 (commutateur Rouge) – Clavier de Jeu Optique Bas (commutateurs optiques linéaires, câble de Type C Amovible, Touches gravées au Laser, Chrome RVB) | Noir",149.99,"4,0 sur 5 étoiles, détails de l’évaluation",(21),https://www.amazon.fr/Razer-DeathStalker-commutateur-multifonction-disposition/dp/B0B7SK4J2X/ref=sr_1_213?dib=eyJ2IjoiMSJ9.ixo-IR47Q0SvgIitqWlRgmSVshUz3bowhqD3_4_UlWcOxlYGNUNuhFPsQktesWeGtCM01Fa7WPO0HjNy83dTkah_ygxDnHOtM-Tc4QrAsIxNFoKMYy8aEn5jYJy6NJSHupk13zTUN0f_SvWoqnB6eP4rfvBH3ydU542xoyBYc9FqJSqjS4dJMxTmds9wGW1RvR7dvKqV6FrKCol8UUmGRATzEjAUqWUywnk2HgsvrWL9tkZADe-Jyd7PA1IgsfzDgqIagIl1roHE8cEOy2LNvIqSHH_lUY6Vvogsz2937hA.5mrMC1P0OuAD5Mtjpn4OEkMDGrlVzk0Nt3_OhYAfURE&dib_tag=se&keywords=razer&qid=1777909371,https://m.media-amazon.com/images/I/61sTjgDk1fL._AC_UL320_.jpg,nan,2026-05-04T17:42:57.257861
razer,"Razer Sphex V3 Large - Tapis de Souris de Jeu ultrafin (Une Base adhésive, Fabriqué en Polycarbonate Robuste, Conception Lisse et Ultrafine de 0,25 mm) Noir",33.09,"4,2 sur 5 étoiles, détails de l’évaluation",(307),https://www.amazon.fr/Razer-Sphex-Ultra-Thin-Gaming-Mouse/dp/B08WQYNVTX/ref=sr_1_214_mod_primary_new?dib=eyJ2IjoiMSJ9.ixo-IR47Q0SvgIitqWlRgmSVshUz3bowhqD3_4_UlWcOxlYGNUNuhFPsQktesWeGtCM01Fa7WPO0HjNy83dTkah_ygxDnHOtM-Tc4QrAsIxNFoKMYy8aEn5jYJy6NJSHupk13zTUN0f_SvWoqnB6eP4rfvBH3ydU542xoyBYc9FqJSqjS4dJMxTmds9wGW1RvR7dvKqV6FrKCol8UUmGRATzEjAUqWUywnk2HgsvrWL9tkZADe-Jyd7PA1IgsfzDgqIagIl1roHE8cEOy2LNvIqSHH_lUY6Vvogsz2937hA.5mrMC1P0OuAD5Mtjpn4OEkMDGrlVzk0Nt3_OhYAfURE&dib_tag=se&keywords=razer&qid=1777909371&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D,https://m.media-amazon.com/images/I/71az5GwyMKL._AC_UL320_.jpg,nan,2026-05-04T17:42:57.257861
razer,Razer Viper Gaming Mouse 16.000 DPI Ambidextrous RGB Black,154.91,"4,4 sur 5 étoiles, détails de l’évaluation","(2,7 k)",https://www.amazon.fr/Razer-Ambidextrous-RazerTM-Optical-Switches/dp/B07V6Z9RW4/ref=sr_1_215?dib=eyJ2IjoiMSJ9.ixo-IR47Q0SvgIitqWlRgmSVshUz3bowhqD3_4_UlWcOxlYGNUNuhFPsQktesWeGtCM01Fa7WPO0HjNy83dTkah_ygxDnHOtM-Tc4QrAsIxNFoKMYy8aEn5jYJy6NJSHupk13zTUN0f_SvWoqnB6eP4rfvBH3ydU542xoyBYc9FqJSqjS4dJMxTmds9wGW1RvR7dvKqV6FrKCol8UUmGRATzEjAUqWUywnk2HgsvrWL9tkZADe-Jyd7PA1IgsfzDgqIagIl1roHE8cEOy2LNvIqSHH_lUY6Vvogsz2937hA.5mrMC1P0OuAD5Mtjpn4OEkMDGrlVzk0Nt3_OhYAfURE&dib_tag=se&keywords=razer&qid=1777909371,https://m.media-amazon.com/images/I/519kFBk3iuL._AC_UL320_.jpg,nan,2026-05-04T17:42:57.257861
razer,Razer Souris de jeu filaire Cobra : 58 g légère – Commutateurs optiques Gen-3 – Éclairage RVB chroma – Capteur optique précis 8500 DPI – Pieds de souris 100 % PTFE – Câble Speedflex – Édition,,"4,4 sur 5 étoiles, détails de l’évaluation",(20),https://www.amazon.fr/Razer-Souris-jeu-filaire-Cobra/dp/B0DVCYTV1R/ref=sr_1_216?dib=eyJ2IjoiMSJ9.ixo-IR47Q0SvgIitqWlRgmSVshUz3bowhqD3_4_UlWcOxlYGNUNuhFPsQktesWeGtCM01Fa7WPO0HjNy83dTkah_ygxDnHOtM-Tc4QrAsIxNFoKMYy8aEn5jYJy6NJSHupk13zTUN0f_SvWoqnB6eP4rfvBH3ydU542xoyBYc9FqJSqjS4dJMxTmds9wGW1RvR7dvKqV6FrKCol8UUmGRATzEjAUqWUywnk2HgsvrWL9tkZADe-Jyd7PA1IgsfzDgqIagIl1roHE8cEOy2LNvIqSHH_lUY6Vvogsz2937hA.5mrMC1P0OuAD5Mtjpn4OEkMDGrlVzk0Nt3_OhYAfURE&dib_tag=se&keywords=razer&qid=1777909371,https://m.media-amazon.com/images/I/61ZCWQL5y-L._AC_UL320_.jpg,nan,2026-05-04T17:42:57.271807
razer,"Razer Kraken V3 HyperSense Casque de Jeu USB avec Technologie Tactile : Driver Triforce Titanium 50 mm, Tissu Hybride et Coussin en Mousse à mémoire de Forme en Cuir synthétique, Microphone Amovible",138.3,"4,2 sur 5 étoiles, détails de l’évaluation","(2,4 k)",https://www.amazon.fr/Razer-HyperSense-Technologie-Triforce-synth%C3%A9tique/dp/B09HJC1X9P/ref=sr_1_217?dib=eyJ2IjoiMSJ9.ixo-IR47Q0SvgIitqWlRgmSVshUz3bowhqD3_4_UlWcOxlYGNUNuhFPsQktesWeGtCM01Fa7WPO0HjNy83dTkah_ygxDnHOtM-Tc4QrAsIxNFoKMYy8aEn5jYJy6NJSHupk13zTUN0f_SvWoqnB6eP4rfvBH3ydU542xoyBYc9FqJSqjS4dJMxTmds9wGW1RvR7dvKqV6FrKCol8UUmGRATzEjAUqWUywnk2HgsvrWL9tkZADe-Jyd7PA1IgsfzDgqIagIl1roHE8cEOy2LNvIqSHH_lUY6Vvogsz2937hA.5mrMC1P0OuAD5Mtjpn4OEkMDGrlVzk0Nt3_OhYAfURE&dib_tag=se&keywords=razer&qid=1777909371,https://m.media-amazon.com/images/I/71PRgAvq52L._AC_UL320_.jpg,nan,2026-05-04T17:42:57.271807
razer,"Razer Viper Mini Souris de Jeu Ultra Légère : Commutateurs de Jeu les Plus Rapides, Capteur Optique 8500 DPI , Éclairage Chroma RGB sous-Luisant -6 Boutons Programmables - Noir Classique",99.99,"4,7 sur 5 étoiles, détails de l’évaluation","(20,9 k)",https://www.amazon.fr/Razer-Viper-souris-ultra-l%C3%A9g%C3%A8re/dp/B084RPZD6T/ref=sr_1_218?dib=eyJ2IjoiMSJ9.ixo-IR47Q0SvgIitqWlRgmSVshUz3bowhqD3_4_UlWcOxlYGNUNuhFPsQktesWeGtCM01Fa7WPO0HjNy83dTkah_ygxDnHOtM-Tc4QrAsIxNFoKMYy8aEn5jYJy6NJSHupk13zTUN0f_SvWoqnB6eP4rfvBH3ydU542xoyBYc9FqJSqjS4dJMxTmds9wGW1RvR7dvKqV6FrKCol8UUmGRATzEjAUqWUywnk2HgsvrWL9tkZADe-Jyd7PA1IgsfzDgqIagIl1roHE8cEOy2LNvIqSHH_lUY6Vvogsz2937hA.5mrMC1P0OuAD5Mtjpn4OEkMDGrlVzk0Nt3_OhYAfURE&dib_tag=se&keywords=razer&qid=1777909371,https://m.media-amazon.com/images/I/51gWCFijcqL._AC_UL320_.jpg,nan,2026-05-04T17:42:57.271807
razer,Razer Tetra pour PS4 et PS5 - Casque D'écoute avec Console Filaire pour Le Clavardage,29.99,"4,2 sur 5 étoiles, détails de l’évaluation",(191),https://www.amazon.fr/Razer-Tetra-PS4-D%C3%A9coute-Clavardage/dp/B07VCG9STL/ref=sr_1_219?dib=eyJ2IjoiMSJ9.ixo-IR47Q0SvgIitqWlRgmSVshUz3bowhqD3_4_UlWcOxlYGNUNuhFPsQktesWeGtCM01Fa7WPO0HjNy83dTkah_ygxDnHOtM-Tc4QrAsIxNFoKMYy8aEn5jYJy6NJSHupk13zTUN0f_SvWoqnB6eP4rfvBH3ydU542xoyBYc9FqJSqjS4dJMxTmds9wGW1RvR7dvKqV6FrKCol8UUmGRATzEjAUqWUywnk2HgsvrWL9tkZADe-Jyd7PA1IgsfzDgqIagIl1roHE8cEOy2LNvIqSHH_lUY6Vvogsz2937hA.5mrMC1P0OuAD5Mtjpn4OEkMDGrlVzk0Nt3_OhYAfURE&dib_tag=se&keywords=razer&qid=1777909371,https://m.media-amazon.com/images/I/51uJ88HAdtL._AC_UL320_.jpg,nan,2026-05-04T17:42:57.271807
razer,"Razer Barracuda X - Casque Gaming sans Fil Multiplatepourme SmartSwitch Dual sans Fil (Ergonomique, Tripource 40mm, Microphone Cardioïde, Contrôles sur Casque, Batterie de 50h, USB-C) PUBG Ed",,"4,8 sur 5 étoiles, détails de l’évaluation",(37),https://www.amazon.fr/Razer-Barracuda-Multiplatepourme-SmartSwitch-Ergonomique/dp/B0C6XWQ39H/ref=sr_1_220?dib=eyJ2IjoiMSJ9.ixo-IR47Q0SvgIitqWlRgmSVshUz3bowhqD3_4_UlWcOxlYGNUNuhFPsQktesWeGtCM01Fa7WPO0HjNy83dTkah_ygxDnHOtM-Tc4QrAsIxNFoKMYy8aEn5jYJy6NJSHupk13zTUN0f_SvWoqnB6eP4rfvBH3ydU542xoyBYc9FqJSqjS4dJMxTmds9wGW1RvR7dvKqV6FrKCol8UUmGRATzEjAUqWUywnk2HgsvrWL9tkZADe-Jyd7PA1IgsfzDgqIagIl1roHE8cEOy2LNvIqSHH_lUY6Vvogsz2937hA.5mrMC1P0OuAD5Mtjpn4OEkMDGrlVzk0Nt3_OhYAfURE&dib_tag=se&keywords=razer&qid=1777909371,https://m.media-amazon.com/images/I/71kZhhvWj7L._AC_UL320_.jpg,nan,2026-05-04T17:42:57.271807
razer,"Razer Huntsman Mini (Interrupteur Violet) – Clavier de Jeu Compact 60% (commutateurs optiques-mécaniques à clic, Touches PBT Doubleshot, câble USB-C Amovible) Disposition Britannique | Noir",121.64,nan,nan,https://www.amazon.fr/Razer-Huntsman-clavier-optique-interrupteur/dp/B08CY31177/ref=sr_1_221?dib=eyJ2IjoiMSJ9.ixo-IR47Q0SvgIitqWlRgmSVshUz3bowhqD3_4_UlWcOxlYGNUNuhFPsQktesWeGtCM01Fa7WPO0HjNy83dTkah_ygxDnHOtM-Tc4QrAsIxNFoKMYy8aEn5jYJy6NJSHupk13zTUN0f_SvWoqnB6eP4rfvBH3ydU542xoyBYc9FqJSqjS4dJMxTmds9wGW1RvR7dvKqV6FrKCol8UUmGRATzEjAUqWUywnk2HgsvrWL9tkZADe-Jyd7PA1IgsfzDgqIagIl1roHE8cEOy2LNvIqSHH_lUY6Vvogsz2937hA.5mrMC1P0OuAD5Mtjpn4OEkMDGrlVzk0Nt3_OhYAfURE&dib_tag=se&keywords=razer&qid=1777909371,https://m.media-amazon.com/images/I/518UJpCXJHL._AC_UL320_.jpg,nan,2026-05-04T17:42:57.287881
razer,"Razer Kraken Kitty V3 X Casque de Jeu Filaire : Kitty Ears - Micro cardioïde HyperClear - Pilotes de 40 mm - Son Surround 7.1 - Coussinets d'oreille Confortables - Plateforme croisée Via PC de 3,5 mm",58.44,"4,3 sur 5 étoiles, détails de l’évaluation",(113),https://www.amazon.fr/Razer-Kraken-Kitty-Casque-Filaire/dp/B0FJ4F3TJT/ref=sr_1_222?dib=eyJ2IjoiMSJ9.ixo-IR47Q0SvgIitqWlRgmSVshUz3bowhqD3_4_UlWcOxlYGNUNuhFPsQktesWeGtCM01Fa7WPO0HjNy83dTkah_ygxDnHOtM-Tc4QrAsIxNFoKMYy8aEn5jYJy6NJSHupk13zTUN0f_SvWoqnB6eP4rfvBH3ydU542xoyBYc9FqJSqjS4dJMxTmds9wGW1RvR7dvKqV6FrKCol8UUmGRATzEjAUqWUywnk2HgsvrWL9tkZADe-Jyd7PA1IgsfzDgqIagIl1roHE8cEOy2LNvIqSHH_lUY6Vvogsz2937hA.5mrMC1P0OuAD5Mtjpn4OEkMDGrlVzk0Nt3_OhYAfURE&dib_tag=se&keywords=razer&qid=1777909371,https://m.media-amazon.com/images/I/61T+qzRrwnL._AC_UL320_.jpg,nan,2026-05-04T17:42:57.287881
razer,"Razer Kunai Chroma- Hydraulic RGB LED PWM Performance Fan (140mm)- Ventilateurs hydrauliques aRGB PC (connectez jusqu’à 8 ventilateurs, prise en charge du contrôleur de ventilateur PWN) 1 ventilateur",31.43,"4,0 sur 5 étoiles, détails de l’évaluation",(166),https://www.amazon.fr/Razer-Kunai-Chroma-Ventilateurs-hydrauliques/dp/B09JZQV89Z/ref=sr_1_223?dib=eyJ2IjoiMSJ9.ixo-IR47Q0SvgIitqWlRgmSVshUz3bowhqD3_4_UlWcOxlYGNUNuhFPsQktesWeGtCM01Fa7WPO0HjNy83dTkah_ygxDnHOtM-Tc4QrAsIxNFoKMYy8aEn5jYJy6NJSHupk13zTUN0f_SvWoqnB6eP4rfvBH3ydU542xoyBYc9FqJSqjS4dJMxTmds9wGW1RvR7dvKqV6FrKCol8UUmGRATzEjAUqWUywnk2HgsvrWL9tkZADe-Jyd7PA1IgsfzDgqIagIl1roHE8cEOy2LNvIqSHH_lUY6Vvogsz2937hA.5mrMC1P0OuAD5Mtjpn4OEkMDGrlVzk0Nt3_OhYAfURE&dib_tag=se&keywords=razer&qid=1777909371,https://m.media-amazon.com/images/I/61r+oppwseL._AC_UL320_.jpg,nan,2026-05-04T17:42:57.287881
razer,"OXS Thunder Pro 5.1.2 Barre de Son de Jeu avec Dolby Atmos, Connexion Bluetooth Multi-Appareils, Caisson de Basses intégré, 3 Modes de Jeu Professsionnels, pour Les PC et Les Consoles de Jeu",599.99,"4,2 sur 5 étoiles, détails de l’évaluation",(35),https://www.amazon.fr/sspa/click?ie=UTF8&spc=MToxNDQ0ODQwNzYwMTIwOTM5OjE3Nzc5MDkzNzE6c3BfbXRmOjMwMDE2MDA2OTEyMTgzMjo6MDo6&url=%2FOXS-Thunder-Pro-Multi-Appareils-Professsionnels%2Fdp%2FB0CSFBGW7D%2Fref%3Dsr_1_224_sspa%3Fdib%3DeyJ2IjoiMSJ9.ixo-IR47Q0SvgIitqWlRgmSVshUz3bowhqD3_4_UlWcOxlYGNUNuhFPsQktesWeGtCM01Fa7WPO0HjNy83dTkah_ygxDnHOtM-Tc4QrAsIxNFoKMYy8aEn5jYJy6NJSHupk13zTUN0f_SvWoqnB6eP4rfvBH3ydU542xoyBYc9FqJSqjS4dJMxTmds9wGW1RvR7dvKqV6FrKCol8UUmGRATzEjAUqWUywnk2HgsvrWL9tkZADe-Jyd7PA1IgsfzDgqIagIl1roHE8cEOy2LNvIqSHH_lUY6Vvogsz2937hA.5mrMC1P0OuAD5Mtjpn4OEkMDGrlVzk0Nt3_OhYAfURE%26dib_tag%3Dse%26keywords%3Drazer%26qid%3D1777909371%26aref%3DOlQuPDBO8j%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=OlQuPDBO8j&sp_cr=ZAZ,https://m.media-amazon.com/images/I/615Ext8mmSL._AC_UL320_.jpg,nan,2026-05-04T17:42:57.287881
razer,"FOXMM MAD 60 Pro HE Clavier Gamer 60% RVB Filaire, Rapid Trigger 8000 Hz, Switchs Magnétiques Effet Hall, Ultra Précision RT 0,01 mm, Actionnement Réglable, pour Jeux FPS, Noir",58.95,"4,7 sur 5 étoiles, détails de l’évaluation",(21),https://www.amazon.fr/sspa/click?ie=UTF8&spc=MToxNDQ0ODQwNzYwMTIwOTM5OjE3Nzc5MDkzNzE6c3BfbXRmOjMwMDg4NTcxMzMxMDEzMjo6MDo6&url=%2FFOXMM-Magn%25C3%25A9tiques-Pr%25C3%25A9cision-Actionnement-R%25C3%25A9glable%2Fdp%2FB0G1LFSNFR%2Fref%3Dsr_1_225_sspa%3Fdib%3DeyJ2IjoiMSJ9.ixo-IR47Q0SvgIitqWlRgmSVshUz3bowhqD3_4_UlWcOxlYGNUNuhFPsQktesWeGtCM01Fa7WPO0HjNy83dTkah_ygxDnHOtM-Tc4QrAsIxNFoKMYy8aEn5jYJy6NJSHupk13zTUN0f_SvWoqnB6eP4rfvBH3ydU542xoyBYc9FqJSqjS4dJMxTmds9wGW1RvR7dvKqV6FrKCol8UUmGRATzEjAUqWUywnk2HgsvrWL9tkZADe-Jyd7PA1IgsfzDgqIagIl1roHE8cEOy2LNvIqSHH_lUY6Vvogsz2937hA.5mrMC1P0OuAD5Mtjpn4OEkMDGrlVzk0Nt3_OhYAfURE%26dib_tag%3Dse%26keywords%3Drazer%26qid%3D1777909371%26aref%3DHv8EvtAtPA%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=Hv8EvtAtPA&sp_cr=ZAZ,https://m.media-amazon.com/images/I/61ALoBiWGSL._AC_UL320_.jpg,nan,2026-05-04T17:42:57.303804
razer,"FOXMM WIN60 HE Clavier 8000Hz Rapid Trigger, Précision RT de 0,02 mm, Clavier Gamer Filaire 60% avec Interrupteur Magnétique, Actionnement Réglable, SOCD et Snap Tap, Hot Swap, Noir",56.75,"4,0 sur 5 étoiles, détails de l’évaluation",(1),https://www.amazon.fr/sspa/click?ie=UTF8&spc=MToxNDQ0ODQwNzYwMTIwOTM5OjE3Nzc5MDkzNzE6c3BfbXRmOjMwMDg4NTQ1MjA1MTAzMjo6MDo6&url=%2FFOXMM-Pr%25C3%25A9cision-Interrupteur-Magn%25C3%25A9tique-Actionnement%2Fdp%2FB0G11K31X4%2Fref%3Dsr_1_226_sspa%3Fdib%3DeyJ2IjoiMSJ9.ixo-IR47Q0SvgIitqWlRgmSVshUz3bowhqD3_4_UlWcOxlYGNUNuhFPsQktesWeGtCM01Fa7WPO0HjNy83dTkah_ygxDnHOtM-Tc4QrAsIxNFoKMYy8aEn5jYJy6NJSHupk13zTUN0f_SvWoqnB6eP4rfvBH3ydU542xoyBYc9FqJSqjS4dJMxTmds9wGW1RvR7dvKqV6FrKCol8UUmGRATzEjAUqWUywnk2HgsvrWL9tkZADe-Jyd7PA1IgsfzDgqIagIl1roHE8cEOy2LNvIqSHH_lUY6Vvogsz2937hA.5mrMC1P0OuAD5Mtjpn4OEkMDGrlVzk0Nt3_OhYAfURE%26dib_tag%3Dse%26keywords%3Drazer%26qid%3D1777909371%26aref%3D7jU5gLNMRz%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=7jU5gLNMRz&sp_cr=ZAZ,https://m.media-amazon.com/images/I/61sqILJ6XVL._AC_UL320_.jpg,nan,2026-05-04T17:42:57.307822
razer,GravaStar Mercury M2 Souris de Jeu – Souris de Jeu MMO pour Ordinateur avec capteur Optique 26 000 DPI – Design léger évidé – 5 Boutons programmables – 5 Modes RVB Dynamic Lightsync (Transparent),89.95,"4,5 sur 5 étoiles, détails de l’évaluation","(1,6 k)",https://www.amazon.fr/sspa/click?ie=UTF8&spc=MToxNDQ0ODQwNzYwMTIwOTM5OjE3Nzc5MDkzNzE6c3BfbXRmOjMwMDgxMTA3NDM5OTczMjo6MDo6&url=%2FGravaStar-Mercury-M2-Souris-programmables%2Fdp%2FB0DPMDCMP6%2Fref%3Dsr_1_227_sspa%3Fdib%3DeyJ2IjoiMSJ9.ixo-IR47Q0SvgIitqWlRgmSVshUz3bowhqD3_4_UlWcOxlYGNUNuhFPsQktesWeGtCM01Fa7WPO0HjNy83dTkah_ygxDnHOtM-Tc4QrAsIxNFoKMYy8aEn5jYJy6NJSHupk13zTUN0f_SvWoqnB6eP4rfvBH3ydU542xoyBYc9FqJSqjS4dJMxTmds9wGW1RvR7dvKqV6FrKCol8UUmGRATzEjAUqWUywnk2HgsvrWL9tkZADe-Jyd7PA1IgsfzDgqIagIl1roHE8cEOy2LNvIqSHH_lUY6Vvogsz2937hA.5mrMC1P0OuAD5Mtjpn4OEkMDGrlVzk0Nt3_OhYAfURE%26dib_tag%3Dse%26keywords%3Drazer%26qid%3D1777909371%26aref%3DFeIqaPqbwE%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=FeIqaPqbwE&sp_cr=ZAZ,https://m.media-amazon.com/images/I/71vACN0ei+L._AC_UL320_.jpg,nan,2026-05-04T17:42:57.311829
razer,"Razer Kraken Kitty V2 BT Casque sans Fil RGB : Chroma RGB - Pilotes Bluetooth 5,2-40 mm - Batterie 40 Heures avec Charge de Type C - Édition Hello Kitty & Friends",254.35,"4,2 sur 5 étoiles, détails de l’évaluation",(170),https://www.amazon.fr/Razer-Kraken-Kitty-Casque-sans/dp/B0D7YMGSDX/ref=sr_1_228?dib=eyJ2IjoiMSJ9.ixo-IR47Q0SvgIitqWlRgmSVshUz3bowhqD3_4_UlWcOxlYGNUNuhFPsQktesWeGtCM01Fa7WPO0HjNy83dTkah_ygxDnHOtM-Tc4QrAsIxNFoKMYy8aEn5jYJy6NJSHupk13zTUN0f_SvWoqnB6eP4rfvBH3ydU542xoyBYc9FqJSqjS4dJMxTmds9wGW1RvR7dvKqV6FrKCol8UUmGRATzEjAUqWUywnk2HgsvrWL9tkZADe-Jyd7PA1IgsfzDgqIagIl1roHE8cEOy2LNvIqSHH_lUY6Vvogsz2937hA.5mrMC1P0OuAD5Mtjpn4OEkMDGrlVzk0Nt3_OhYAfURE&dib_tag=se&keywords=razer&qid=1777909371,https://m.media-amazon.com/images/I/61WY9pDN0qL._AC_UL320_.jpg,nan,2026-05-04T17:42:57.315835
